EGW08_000522	162	95	67
EGW08_000523	1	151	196
EGW08_000524	304	337	313
EGW08_000525	4	3	1
EGW08_000526	472	254	218
EGW08_000527	28	15	13
EGW08_000528	16	9	7
EGW08_000529	33	12	21
EGW08_000530	15	9	6
EGW08_000531	46	19	27
EGW08_000532	27	15	12
EGW08_000533	17	12	5
EGW08_000534	3	1	2
EGW08_000535	8	1	7
EGW08_000536	20	11	9
EGW08_000537	2	0	2
EGW08_000538	1	0	1
EGW08_000539	0	0	0
EGW08_000540	23	13	10
EGW08_000541	178	83	95
EGW08_000542	55	21	34
EGW08_000543	7	4	3
EGW08_000544	49	27	22
EGW08_000545	12	6	6
EGW08_000546	354	184	170
EGW08_000547	237	121	130
EGW08_000548	0	5	9
EGW08_000549	95	50	45
EGW08_000550	3	1	2
EGW08_000551	94	42	52
EGW08_000552	60	37	23
EGW08_000553	0	0	0
EGW08_000554	135	77	58
EGW08_000555	0	0	0
EGW08_000556	1	1	0
EGW08_000557	26	60	57
EGW08_000558	0	40	51
EGW08_000559	4	2	2
EGW08_000560	58	21	37
EGW08_000561	63	27	36
EGW08_000562	22	10	12
EGW08_000563	80	43	37
EGW08_000564	17	9	8
EGW08_000565	14	8	6
EGW08_000566	85	39	46
EGW08_000567	0	0	0
EGW08_000568	17	6	11
EGW08_000569	37	19	18
EGW08_000570	37	15	22
EGW08_000571	30	14	16
EGW08_000572	321	159	162
EGW08_000573	1	1	0
EGW08_000574	9	5	4
EGW08_000575	21	11	10
EGW08_000576	0	0	0
EGW08_000577	42	27	15
EGW08_000578	604	301	303
EGW08_000579	114	65	49
EGW08_000580	0	0	0
EGW08_000581	0	0	0
EGW08_000582	0	0	0
EGW08_000583	0	0	0
EGW08_000584	700	359	341
EGW08_000585	50	18	32
EGW08_000586	21	10	11
EGW08_000587	29	18	11
EGW08_000588	8	3	5
EGW08_000589	11	4	7
EGW08_000590	26	11	15
EGW08_000591	46	26	20
EGW08_000592	1	1	0
EGW08_000593	1	0	1
EGW08_000594	2	1	1
EGW08_000595	6	4	2
