Row.names,logFC,AveExpr,t,P.Value,adj.P.Val,B,UNIPROTKB
EGW08_000009,0.9487432794476451,2.0226359163459886,14.295952746399747,5.121983406144784e-5,4.7427023230443036e-4,1.5394760961448082,A0A433UEB5
EGW08_000010,2.192893363724827,4.455343399530975,13.214301546899465,7.326452748609538e-5,6.021031851819799e-4,1.1078866995633572,A0A433UE70
EGW08_000012,-2.843154161371803,1.5648371874740887,-74.68695151132273,2.4723465772455268e-8,3.6430484657671586e-6,10.497685729300155,A0A3S1AH98
EGW08_000014,0.8913968285643601,3.904382870384651,8.001951796885399,6.904252806158996e-4,0.0031835313644160983,-1.593096048980354,A0A3S5K2K7
EGW08_000016,-1.1069997425269655,0.8613022596058666,-6.749514984159994,0.001442785958595026,0.005624457309572259,-2.47636397517908,A0A433UEJ6
EGW08_000019,1.8299227846532045,1.147082605039283,6.993664813175909,0.0012387975325041955,0.004997897462624781,-2.2939699543883965,A0A433UEC6
EGW08_000022,-1.2939326132633582,5.690511108313476,-21.14528691624958,8.516882774927186e-6,1.392510333700595e-4,3.6997886821630424,A0A3S1A1R7
EGW08_000029,1.3762267571929623,0.6881133785964814,9.046996028066648,4.0203284732455945e-4,0.002118227192832263,-0.9432098879319533,A0A3S5K2K8
EGW08_000043,2.5907018513902216,1.7230619101096338,29.6538896806629,1.788537375784454e-6,5.1625363600182224e-5,5.567965539346147,A0A3S1A1S5
EGW08_000046,-1.637322741827969,1.1153868939223504,-10.682501478302097,1.91516917251459e-4,0.0012223797678367855,-0.050416808315452144,A0A3S1BVH7
EGW08_000048,3.2528287364860726,3.8113616723706634,8.840708801319666,4.4525938603761527e-4,0.0022868860570024684,-1.0660299390514787,A0A3S1AHA6
EGW08_000052,-1.4761709786069364,1.1975326770280204,-13.623500119339853,6.378164999419058e-5,5.480188537827107e-4,1.2750170978507906,A0A3S1A2I0
EGW08_000053,-1.4752037238522648,1.0811496939026768,-9.108113412924967,3.902093905853988e-4,0.0020746727781577844,-0.907302899851377,A0A3S1BYS2
EGW08_000054,-2.7067448874785933,5.758624712251272,-12.682692622382723,8.827095423726605e-5,6.875533980657714e-4,0.8832166245337092,A0A3S1A1T1
EGW08_000055,-0.8377093935429945,0.8726709904919971,-13.142182912771819,7.510827890649709e-5,6.104561545035724e-4,1.0779186833146426,A0A433UEI4
EGW08_000056,-1.7232705636582675,4.099963205142551,-7.500347444025224,9.155901639040447e-4,0.003952984771668195,-1.9317566071252852,A0A3S1BUZ0
EGW08_000057,-1.113924006034737,3.4735590209084806,-4.0374533913693,0.01156826099027034,0.02953751108479169,-4.941469760470044,A0A433UEK0
EGW08_000058,1.6255203983080928,1.1247023443928934,27.769303883958038,2.422764617820705e-6,6.245552288552704e-5,5.205992662799321,A0A433UEF8
EGW08_000072,1.5598579841208189,1.7970480673242588,8.425689081858877,5.504907222752754e-4,0.002678583027843005,-1.3210498480268935,A0A433UEJ9
EGW08_000074,-1.0277890081380097,3.0014995744114144,-13.164405524590803,7.453421993336564e-5,6.078321750281939e-4,1.08716973215207,A0A3S1A2J5
EGW08_000080,-1.0355371140043246,1.5167828840506394,-5.417163369221744,0.0036296528350278127,0.011597301944177341,-3.5759017323524134,A0A433UED9
EGW08_000081,-1.0566154154137646,4.296847863553076,-12.957459615123328,8.009321840224642e-5,6.399832944393249e-4,1.0004370545253671,A0A433UEL1
EGW08_000099,-1.6169731355137547,3.6334721155511187,-15.584602639437549,3.45443406019104e-5,3.640653220786769e-4,2.014303348031639,A0A433UE27
EGW08_000100,-1.66949939453669,4.2676187393176646,-37.900142569909285,5.745594993066454e-7,2.477076130574278e-5,6.91354233000331,A0A3S5K2K3
EGW08_000103,1.0361191317783405,2.7114931175832924,4.718389353193282,0.0063351950146702495,0.018158914528721606,-4.234903971387091,A0A3S1BN72
